2743;ATO J167.4721-24.2494              ;PM*;275.1226854603065 +33.0803400322763;~                      ;   17.544 
2744;L 275-26                           ;PM*;345.4393054526653 -27.4997494729289;M4V                    ;   18.322 
2745;SCR J2105-5503                     ;PM*;342.1387715876537 -40.8986810917645;~                      ;   15.925 
2746;RX J2244.1-5413                    ;** ;334.8194380996902 -54.2965896225296;M4                     ;   44.765 
2747;PM J06091-4953                     ;PM*;257.6313116282968 -26.9997203739048;M1                     ;   18.993 
2748;L 570-26                           ;WD*;012.8261889154449 -48.9267695444406;DZ7                    ;   16.111 
2749;UCAC3 152-281176                   ;PM*;019.5842915407406 -05.0076998936836;M5                     ;   18.116 
2750;UCAC3 152-281185                   ;PM*;019.5842294023510 -05.0086324456214;M5                     ;   18.140 
2751;2MASS J14325112+3636440            ;LM*;063.1292880542599 +66.5669372181810;M9V                    ;   47.858 
2752;2MASS J12593573-6808010            ;Em*;303.6945761600641 -05.2739772657179;M4                     ;  105.775 
2753;GJ 2006 A                          ;Er*;344.8369055755925 -82.5459537955072;M3.5Ve                 ;   35.029 
2754;CD-28 1745B                        ;SB*;228.2751776637099 -38.2018347015352;M2Ve                   ;   15.605 
2755;PM J07574+1201                     ;PM*;209.3492684330105 +20.0152667787515;M2.3V                  ;   25.975 
2756;2MASS J19303829-1335083            ;PM*;024.9907589958864 -14.7355016894746;M6.0V                  ;   26.3619
2757;1RXS J205308.8-013310              ;PM*;046.4210991232382 -27.5760492646001;M5.6V                  ;   17.121 
2758;2MASS J21373742+0808463            ;BD*;062.8006068661544 -31.3117518582211;L5                     ;   15.0681
2759;2MASS J00145575-4844171            ;BD*;318.6353172332343 -67.2620401369696;L2.5                   ;   19.6942
2760;PM J02133+3648                     ;** ;140.6747486452349 -23.2196770805344;M4.5V                  ;   14.2820
2761;UCAC3 112-6119                     ;SB*;235.5780001354993 -63.8932837694820;M3.5Ve                 ;   41.694 
2762;RX J0251.8+2227                    ;PM*;156.2844962558916 -32.4981318580834;dM4.0                  ;   27.019 
2763;UCAC4 132-002539                   ;Er*;282.7210069973266 -48.1972080871740;M4.0Ve                 ;   58.791 
2764;UCAC4 172-003418                   ;** ;267.99967921 -48.21813512          ;M4.5                   ;   14     
2765;RX J0413.4-0139                    ;** ;194.024477615 -35.381932911        ;M5.3V                  ;    9.4   
2766;SCR J0459-0333                     ;LM*;202.8076837043045 -26.3235036924664;M4                     ;   44.928 
2767;UCAC4 345-006842                   ;LM*;222.0200217952066 -31.6325400588657;M5                     ;   48.303 
2768;CD-35 2213                         ;LM*;239.0584872139360 -33.6060073824937;M4Ve                   ;   11.702 
2769;2MASS J05241317-2104427            ;LM*;223.5264668446513 -28.1936321981280;M4                     ;   58.277 
2770;2MASS J07420784-6243554            ;LM*;274.8256967509996 -18.4124658662400;M4                     ;   25.979 
2771;2MASS J07504838-2931126            ;PM*;245.6394198890699 -01.5068201918286;M4                     ;   35.406 
2772;2MASS J09180165-5452332            ;LM*;275.3726425127254 -03.8597295734359;M4                     ;   51.556 
2773;UCAC4 309-060561                   ;PM*;263.4431115161530 +21.3941426473124;M4                     ;   33.970 
2774;ASAS J112548-4410.4                ;LM*;287.121520329 +16.052595983        ;M4                     ;   18     
2775;2MASS J12184187-0609123            ;PM*;288.3504842187426 +55.7886520729481;M4.5                   ;   22.697 
2776;SCR J1224-5339                     ;PM*;298.8828033900398 +09.0066468575858;M5                     ;   31.376 
2777;StM 187                            ;** ;110.5632636399300 +57.6477087873600;M3.5Ve                 ;   19.8527
2778;PM J14111-6155                     ;LM*;312.1609133995402 -00.4946497797231;M1Ve                   ;   19.591 
2779;PM J16076-1103                     ;LM*;000.90092413 +29.00728742          ;M4                     ;   15     
2780;UCAC4 171-199133                   ;PM*;339.7797114205963 -20.9303932661570;M4.5                   ;   51.652 
2781;ASAS J185024-1940.0                ;Ro*;015.1793613721723 -08.6064094025237;K5III                  ;  330.109 
2782;2MASS J19243494-3442392            ;Y*?;003.8314482067981 -21.4131323886321;M4.0Ve                 ;   51.547 
2783;PM J19515-3510                     ;** ;005.14210702 -26.83769011          ;M4                     ;    8     
2784;2MASS J20042845-3356105            ;PM*;007.28274 -29.07208                ;M4.0Ve                 ;   14     
2785;CD-36 14261                        ;LM*;006.3874973080937 -35.8679403367241;M3Ve                   ;   16.888 
2786;SCR J2009-0113                     ;PM*;040.9549043268429 -17.8359708396363;M5.0V                  ;   10.793 
2787;SCR J2010-2801                     ;SB*;014.138051 -28.576221              ;M3.0Ve                 ;   11.18  
2788;L 424-30                           ;Er*;000.1436299022388 -41.2250586391461;M4                     ;   18.7429
2789;2MASS J21103147-2710578            ;Er*;019.4454848121353 -41.2858107258484;M4.5                   ;   40.386 
2790;2MASS J21342935-1840372            ;*  ;032.69585 -44.14841                ;M4                     ;   17     
2791;2MASS J21490499-6413039            ;LM*;328.0543763574661 -42.9600294192404;M4.5                   ;   43.892 
2792;HD 120036A                         ;PM*;316.4909697829844 +28.9559775813411;K6V                    ;   14.601 
2793;GSC 00143-02035                    ;*  ;201.9231263959252 -05.5493181663126;M4Ve                   ;   18.442 
2794;PM J00066-0705                     ;** ;092.9506215578762 -67.3204942377770;M4.5V                  ;   21.295 
2795;PM J00081+4757                     ;SB*;115.4682025652780 -14.2921502676554;M3.5+M3.5              ;   18.649 
2796;SCR J0017-3219                     ;LM*;355.8245403742776 -80.9434186052553;M4.5                   ;   29.517 
2797;2MASS J01265299-6838032            ;PM*;298.1057575392102 -48.1604858199049;M4.5                   ;   43.268 
2798;2MASS J01294256-0823580            ;LM*;150.5109263286861 -69.1961233766403;M5.0                   ;   36.716 
2799;2MASS J01315597-0042237            ;LM*;144.8022565091491 -61.8467070671420;M4.5                   ;   31.698 
2800;UCAC3 125-7029                     ;PM*;221.6661893316958 -59.8815716777901;M4.0                   ;   21.610 
2801;UCAC4 349-003466                   ;PM*;209.5565200527573 -55.8919148416087;~                      ;   31.357 
2802;2MASS J04225992-4106489            ;PM*;245.1032997847185 -44.7802045514420;M3.5                   ;   25.3131
2803;2MASS J04403324-0731177            ;PM*;204.2165439594734 -32.4546366289863;M4.5                   ;   23.2024
2804;2MASS J04430760-4128575            ;PM*;245.6690983295192 -41.0050723058460;M4.5                   ;   26.986 
2805;PM J04458-1426                     ;PM*;212.3733902758831 -34.2373512892905;M4.0V                  ;   25.573 
2806;UCAC4 141-004923                   ;PM*;271.6194381197199 -36.7922821422374;M2.5                   ;   19.861 
2807;PM J05062-0807                     ;PM*;208.1441432643164 -27.0520132271073;M4.0                   ;   19.062 
2808;2MASS J05472925-0018053            ;PM*;205.7633039828210 -14.3311297977604;M4.0                   ;   40.995 
2809;2MASS J06122246-0807162            ;PM*;215.8162852166700 -12.3489403308883;M6.0                   ;   22.399 
2810;L 59-2                             ;PM*;280.6323958735442 -26.0498982029909;M3.0                   ;   19.559 
2811;PM J07497-0320                     ;PM*;222.7022323411970 +11.3534324253118;M3.5V                  ;   17.293 
2812;2MASS J08082487+4347557            ;SB*;176.2547462079059 +31.8246209462835;M3.5                   ;   52.223 
2813;PM J08292-1424                     ;PM*;237.56431810 +14.07580963          ;M4.0                   ;   11.2   
2814;PM J08545-0551                     ;PM*;233.6284350047980 +23.9821697380953;M3.5                   ;   21.943 
2815;2MASS J09165078+2448559            ;PM*;202.9849960500644 +42.0826230161212;M4.5                   ;   35.095 
2816;PM J10068-1246                     ;PM*;252.583802069 +33.555190312        ;M4.5V                  ;   10.5   
2817;UCAC3 210-113299                   ;PM*;235.6210381893942 +63.8281342792952;M4.0                   ;   21.653 
2818;PM J11474+6644                     ;PM*;132.5154163939762 +49.1869701930741;M5.0V                  ;   21.054 
2819;2MASS J15202740+5538502            ;PM*;090.1269947055035 +50.9125240988503;M5.5                   ;   25.179 
2820;SCR J1856-4704                     ;** ;349.489285389 -20.346147406        ;M4.0                   ;   15.9   
2821;PM J19163-2322                     ;PM*;014.3008251162930 -15.6450678954012;M4.0                   ;   26.8779
2822;PM J19427-1723                     ;PM*;022.6117995467989 -18.9500207508228;M4.0                   ;   22.2868
2823;PM J19468-0157                     ;PM*;037.5653309889768 -13.2111155369389;M3.0                   ;   23.481 
2824;2MASS J20111744-2917584            ;PM*;012.8432039304463 -29.2179653382391;M5.5                   ;   26.483 
2825;PM J21374-0555                     ;** ;048.5935759 -39.3260170            ;M3.0                   ;   18.7   
2826;2MASS J21511011-1141181            ;PM*;043.9569746646853 -45.0658745638268;M7.0                   ;   25.547 
2827;PM J23261+1700                     ;** ;095.3923984288214 -41.2667735678123;M4.0V                  ;   21.657 
2828;2MASS J23301129-0237227            ;PM*;081.0292791600170 -58.7195828786655;M6.0                   ;   45.493 
2829;PM J23317-0625                     ;PM*;076.8919512966802 -61.9567182647304;M4.5V                  ;   33.518 
2830;PM J23552-0235                     ;** ;091.82117771 -62.02550782          ;M4.0                   ;   10.7   
2831;PM J02316+4456                     ;PM*;140.9576867087336 -14.3914116494222;M4.4V                  ;   49.967 
2832;PM J04061-0534                     ;PM*;197.0109920503984 -38.9984591713932;M3.5V                  ;   14.110 
2833;2MASS J06595620-6145001            ;Er*;272.0850693265512 -22.7092500052404;M5.0                   ;   18.4828
2834;UCAC3 244-106602                   ;PM*;051.3735655489360 +70.2748929145679;M4.0                   ;   18.958 
2835;UCAC4 344-194568                   ;PM*;023.4297583971213 -31.5578860480013;M2.0                   ;   17.928 
2836;SCR J0246-7024                     ;PM*;290.0678085179236 -43.7521786994446;~                      ;   12.756 
2837;SCR J0838-5855                     ;PM*;274.9440724961219 -10.6367379876386;M6e                    ;   11.112 
2838;SCR J1147-5504                     ;PM*;293.8501178844398 +06.6770286644670;~                      ;   18.716 
2839;SCR J1510-5141                     ;PM*;323.7896528485057 +05.4386268127697;~                      ;   18.1204
2840;LP 726-1                           ;WD*;238.9361807786637 +17.1586764430562;DZ10                   ;   14.810 
2841;2MASS J14162408+1348263            ;BD*;003.2750035502945 +66.1179848693951;L5                     ;    9.282 
2842;SDSS J100433.63+401430.0           ;WD*;181.1169816576417 +53.2878668303276;DA                     ;  164.897 
2843;2MASS J23174712-4838501            ;BD*;336.7691229979562 -61.8701076898920;L5                     ;   20.015 
2844;Wolf 940 B                         ;BD*;056.368189 -38.128979              ;T8+/Y?                 ;   12.0   
2845;SDSS J232123.76+135458.8           ;BD*;092.11259066 -43.50307741          ;T7.5                   ;   14.1   
2846;WISE J072227.27-054029.9           ;BD*;221.53891385 +04.26752099          ;T9                     ;    4.1   
2847;2MASS J08173001-6155158            ;BD*;276.0539458386360 -14.3993476640231;T6                     ;    5.2127
2848;ULAS J130041.74+122114.7           ;BD*;311.74331837 +75.06722125          ;T8.5p                  ;   11.7   
2849;ULAS J150457.65+053800.8           ;BD*;004.89749573 +51.65983782          ;sdT5.5                 ;   18.6   
2850;SDSS J234228.93+085620.1           ;BD*;095.68388774 -50.24871968          ;T6.5                   ;   16     
2851;BD+21 2486A                        ;PM*;331.5923520759272 +82.7616044288465;~                      ;   19.682 
2852;HD 224953A                         ;PM*;309.7358851280554 -48.1910843083391;K5.0                   ;   15.177 
2853;L 462-119 A                        ;PM*;267.9579113334679 +10.9013301986531;~                      ;   19.7658
2854;[RVD2009] 16A                      ;cor;255.4263 -03.9696                  ;~                      ;    0.07  
2855;[RVD2009] 16B                      ;cor;255.4330 -03.9417                  ;~                      ;    0.06  
2856;[RVD2009] 34                       ;cor;267.1400 -07.2018                  ;~                      ;    0.06  
2857;[RVD2009] 44A                      ;cor;269.4614 +03.9303                  ;~                      ;    0.07  
2858;[RVD2009] 44B                      ;cor;269.4821 +03.9558                  ;~                      ;    0.06  
2859;[RVD2009] 53                       ;cor;274.2213 -00.4025                  ;~                      ;    0.07  
2860;[RVD2009] 58                       ;cor;289.2615 -02.7940                  ;~                      ;    0.05  
2861;[RVD2009] 59                       ;cor;291.0584 -01.6496                  ;~                      ;    0.06  
2862;[RVD2009] 74                       ;cor;300.0101 -03.7553                  ;~                      ;    0.07  
2863;[RVD2009] 75                       ;cor;300.1862 -03.4561                  ;~                      ;    0.09  
2864;[RVD2009] 111                      ;cor;327.1578 +01.8335                  ;~                      ;    0.11  
2865;[RVD2009] 113                      ;cor;331.0451 -00.7562                  ;~                      ;    0.07  
2866;[RVD2009] 117A                     ;cor;334.5904 +04.6397                  ;~                      ;    0.06  
2867;[RVD2009] 117B                     ;cor;334.5368 +04.6386                  ;~                      ;    0.06  
2868;[RVD2009] 121                      ;cor;337.0943 -04.9235                  ;~                      ;    0.06  
2869;[RVD2009] 126                      ;cor;338.5757 +09.5254                  ;~                      ;    0.11  
2870;[RVD2009] 133                      ;cor;340.5233 +00.5066                  ;~                      ;    0.13  
2871;[RVD2009] 138                      ;cor;344.9742 -03.5206                  ;~                      ;    0.10  
2872;[RVD2009] 139                      ;cor;345.2090 -03.6486                  ;~                      ;    0.07  
2873;[RVD2009] 140A                     ;cor;345.3856 -03.9851                  ;~                      ;    0.07  
2874;[RVD2009] 140B                     ;cor;345.3905 -03.9697                  ;~                      ;    0.06  
2875;[RVD2009] 140C                     ;cor;345.4048 -04.0944                  ;~                      ;    0.06  
2876;[RVD2009] 144A                     ;cor;346.3924 +07.9374                  ;~                      ;    0.07  
2877;[RVD2009] 144B                     ;cor;346.3939 +07.9106                  ;~                      ;    0.07  
2878;[RVD2009] 145                      ;cor;347.5264 -07.9823                  ;~                      ;    0.07  
2879;[RVD2009] 148                      ;cor;349.0358 +03.0259                  ;~                      ;    0.07  
2880;[RVD2009] 149A                     ;cor;349.1877 +03.1210                  ;~                      ;    0.06  
2881;[RVD2009] 149B                     ;cor;349.2937 +03.1088                  ;~                      ;    0.06  
2882;NAME HD 40887 AB                   ;** ;236.9488656486005 -23.8123662895054;K5V                    ;   18.5092
2883;V* AT Mic A                        ;PM*;011.1405493210866 -36.3424616241428;M4.5Ve                 ;    9.9214
2884;2MASS J06320617+8305014            ;BD*;130.6262267833477 +26.3360005243335;L0.5                   ;   22.811 
2885;L 186-66                           ;PM*;272.5362385572000 -11.4464620656254;~                      ;   12.9143
2886;2MASS J09002367+2539345            ;BD*;200.63959704 +38.71154762          ;L6.7V                  ;   18.6   
2887;CFBDS J102841+565401               ;BD*;153.31760 +50.96229                ;T8.0                   ;   17.8   
2888;* mu.02 Her                        ;** ;052.4319396361809 +25.6333020900088;M3.5V                  ;    8.3478
2889;L 97-3 B                           ;BD*;279.447958 -17.544914              ;Y1                     ;   19.2   
2890;2MASS J12462965-3139280            ;BD*;301.7020081078942 +31.2020375405696;T1                     ;   11.5185
2891;ULAS J141623.94+134836.3           ;BD*;003.27974110 +66.12011076          ;T7.5p                  ;    9.1   
2892;WISE J045853.89+643452.5           ;BD*;145.83052018 +13.39751982          ;T8.5                   ;   11.0   
2893;2MASS J14101039+1846119            ;LM*;012.2908104601073 +70.0748135249649;M6V                    ;   38.687 
2894;2MASS J08594029+1145325            ;LM*;216.7637813050333 +33.7386538634238;M8.4V                  ;   18.581 
2895;2MASS J23224684-3133231            ;BD*;014.6954259693913 -70.2158693867478;L1.6:V                 ;   19.9106
2896;HD 239960A                         ;PM*;104.6869696976280 -00.0037716489147;M3V                    ;    4.0097
2897;HD 153557                          ;BY*;073.3775441300057 +38.4666859082508;K3V                    ;   17.937 
2898;BD+19 5116A                        ;Er*;098.5757402836691 -39.1419033001036;M3.5Ve                 ;    6.2631
2899;HD 77175A                          ;PM*;213.0576977450705 +35.5147761318594;K5                     ;   18.4687
2900;HD 98712A                          ;PM*;275.9999390949901 +37.6666598589737;K7V                    ;   13.724 
2901;HD 115404                          ;PM*;334.4011593651375 +78.3056413965464;K2V                    ;   10.9869
2902;HD 34673                           ;PM*;204.8417952715474 -21.8702808956344;K3V                    ;   15.7125
2903;HD 331161A                         ;PM*;067.3190968808264 +03.5841366541279;M0.5V                  ;   13.944 
2904;HD 200968A                         ;PM*;035.2729174905076 -36.2949817809165;K1IV                   ;   17.384 
2905;V* FT Psc A                        ;PM*;122.6772589653255 -38.0545962016887;M3Vkee                 ;   14.9868
2906;HD 34751                           ;PM*;223.3663789451123 -29.4907604194234;K6Vk                   ;   20.423 
2907;CD-35 6662                         ;PM*;275.8293835384649 +19.3277164985324;M0Vk:                  ;   17.759 
2908;Ross 370A                          ;PM*;141.0819772592150 +00.4923001437965;M2.0V                  ;   13.5835
2909;G 33-35A                           ;PM*;126.7012264885744 -42.6875287393814;M1.5                   ;   15.9324
2910;* alf For                          ;PM*;224.7304117492342 -59.0303139824269;F6V                    ;   13.999 
2911;G 122-2A                           ;PM*;167.5353536879541 +64.0472887539045;M3                     ;   16.7558
2912;CD-44 3045A                        ;PM*;254.3178924335110 -17.5054934771680;M3                     ;    8.0276
2913;Wolf 1225 A                        ;PM*;090.0407139241759 -20.7995146675308;M3.4                   ;   15.2331
2914;* 53 Aqr                           ;SB*;042.5542241310937 -54.9795256762960;G2V+G3V                ;   19.4145
2915;* 212 Pup A                        ;PM*;250.2640356102409 -03.8827992701295;F5V                    ;   18.3274
2916;CFBDS J013302+023128               ;BD*;143.24386518 -58.69668500          ;T8.5                   ;   16.9   
2917;2MASS J04134574+3709087            ;BD?;161.6419765961044 -10.0810159534824;~                      ;   19.2652
2918;2MASS J09230861+2340152            ;BD*;205.0023181811089 +43.1630046230710;L2.3V                  ;   24.6035
2919;PM J10566-1552                     ;PM*;266.6107882934399 +38.7623371496983;M3                     ;   17.693 
2920;LP 923-18                          ;PM*;002.9682431492004 -10.6189281361139;M4e                    ;   17.2269
2921;2MASS J21265916+7617440            ;BD*;111.7450264841690 +18.0972943178267;T0p                    ;   16.3534
2922;WISE J161705.74+180714.1           ;BD*;033.43460479 +42.01769756          ;T8                     ;   15.4   
2923;WISE J181210.85+272144.3           ;BD*;054.16532416 +20.13951864          ;T8.5:                  ;   14.4   
2924;WISE J201824.97-742327.5           ;BD*;320.04549032 -31.86258118          ;T7                     ;   14.7   
2925;WISE J231336.38-803700.1           ;BD*;307.69329882 -35.58879479          ;T8                     ;   11.0   
2926;2MASS J23594034-7335055            ;BD*;307.89954643 -43.04051959          ;T5.5                   ;   13.1   
2927;2MASS J19064801+4011089            ;BD*;071.0291909100453 +14.3998580633051;L1                     ;   16.7586
2928;UCAC2 16493854                     ;PM*;001.4229416671291 -19.6315343782627;~                      ;   11.4832
2929;ULAS J075003.88+272545.4           ;BD*;193.22544055 +24.20189011          ;T8.5                   ;   15.8   
2930;WISE J132233.64-234016.8           ;BD*;312.06682388 +38.64772622          ;T8                     ;   10.4   
2931;WISE J161441.46+173935.5           ;BD*;032.57943641 +42.38954829          ;T9                     ;   10.0   
2932;2MASS J16272573+3255288            ;BD*;053.79132721 +43.39062765          ;T6                     ;   15.4   
2933;WISE J165311.05+444422.8           ;BD*;069.99541669 +39.26181694          ;T8                     ;   12.1   
2934;SCR J1546-5534                     ;PM*;325.9719417648763 -00.7527138977272;M7.5                   ;    8.3965
2935;G 239-25B                          ;BD*;106.7208012205258 +47.4301890405051;L0                     ;   10.9461
2936;2MASS J02540788+0223563            ;BD*;172.83902632 -48.22027717          ;T8.0                   ;    4.9   
2937;G 39-29A                           ;PM*;171.8761156984008 -12.4181112944461;M4.0                   ;   13.2159
2938;G 39-29B                           ;PM*;171.8758533503100 -12.4182137731200;M4.5                   ;   13.1049
2939;PM J10367+1521A                    ;PM*;226.6149013620619 +56.6153806662158;M3.5                   ;   20.0085
2940;LP 331-57 A                        ;PM*;054.5887392042573 +35.7023925731777;M2.0                   ;   18.426 
2941;LP 331-57 B                        ;PM*;054.5885327682739 +35.7020658928299;M4.0                   ;   18.325 
2942;UCAC4 248-187327                   ;*  ;000.8274252542775 -35.5247168667632;~                      ;  133.640 
2943;PM J09218-0219                     ;PM*;234.5709744141073 +31.5966331153396;M2.5V                  ;   11.973 
2944;2MASS J09205549+4539058            ;BD*;174.3640062175349 +44.7239215800255;L9.5                   ;   12.3011
2945;WISE J014807.25-720258.7           ;BD*;296.86954610 -44.40532123          ;T9.5                   ;    9.2   
2946;WISE J041022.71+150248.4           ;BD*;177.94910428 -25.92025082          ;Y0                     ;    6.52  
2947;WISE J140518.39+553421.3           ;BD*;102.83981226 +58.58009916          ;Y0(pec?)               ;    6.93  
2948;WISE J154151.65-225024.9           ;BD*;346.54792842 +25.25818808          ;Y0                     ;    5.99  
2949;WISE J173835.53+273259.0           ;BD*;051.64536516 +27.22623276          ;Y0                     ;    7.34  
2950;WISE J182831.08+265037.7           ;BD*;055.07469308 +16.56992012          ;Y0                     ;    9.98  
2951;WISE J205628.91+145953.2           ;BD*;061.99532992 -19.15424225          ;Y0                     ;    7.23  
2952;WISEP J180026.60+013453.1          ;BD*;028.4739995265863 +12.0592252375901;L7.5                   ;    7.8091
2953;2MASS J15050230-2853408            ;BD*;335.19954462 +25.47865001          ;T1.5                   ;   18     
2954;2MASS J16291840+0335371            ;BD*;018.52100660 +33.01079076          ;T2                     ;   13     
2955;2MASS J06073908+2429574            ;BD*;186.3079246855291 +02.0226865745663;L9                     ;    7.2431
2956;HD 183870B                         ;PM*;027.2564952959154 -14.1078493693778;M5                     ;   17.672 
2957;WISE J095047.32+011733.3           ;BD*;235.96013945 +39.61718240          ;T8p                    ;   17     
2958;PSO J232.2915+63.2151              ;LM*;098.6941306129928 +45.7934023628846;M7.8V                  ;   26.435 
2959;LEHPM 2-64                         ;PM*;358.2230242599266 -31.4648758927542;MV                     ;   15.4098
2960;PM J06107-3346                     ;PM*;240.5359496727332 -22.5898424792408;~                      ;   17.1075
2961;PM J12552-5928                     ;PM*;303.4108065601582 +03.3968274953020;~                      ;   17.2884
2962;PM J13306-2039                     ;PM*;315.1830642980658 +41.2852591454012;M4                     ;   16.986 
2963;PM J13341-7121                     ;PM*;306.3699537128611 -08.7784396089490;~                      ;   16.7585
2964;PM J14223-7023                     ;PM*;310.4695284582567 -08.8635294920373;M5                     ;   12.8584
2965;PM J15144-5753                     ;PM*;321.0317538577527 -00.1347287252941;~                      ;   17.9233
2966;PM J16230-6905                     ;PM*;319.9561612165201 -13.5564082796337;~                      ;   18.1921
2967;PM J17189-4131                     ;PM*;346.4838507950990 -02.3246046922622;M6                     ;   11.2849
2968;PM J17394-2327                     ;PM*;003.9363723330961 +04.0679024536874;~                      ;   18.6652
2969;PM J17476-5436                     ;WD*;337.8349100422082 -13.2987959547301;DC                     ;   13.5154
2970;L 559-194                          ;PM*;355.9868731471362 -04.4750314021130;M3.5                   ;   19.0602
2971;PM J18265-1923                     ;PM*;012.8852827508372 -03.4586686323150;~                      ;   19.8883
2972;PM J20502-3424                     ;Er*;009.0988023228504 -38.4305223822977;M5e                    ;    9.6032
2973;BD+02 2098                         ;PM*;226.7053852905335 +28.0006869367849;M0V                    ;   20.5169
2974;Wolf 1039                          ;Er*;085.5158330213691 -56.9615996188061;M2/3V                  ;   14.0383
2975;BD+17 2785                         ;PM*;017.1100682243026 +61.3694532593875;K5V                    ;   17.7411
2976;Ross 905                           ;PM*;210.5418828092826 +74.5688835588003;M3V                    ;    9.7750
2977;HD 116495B                         ;PM*;051.4028973087944 +82.6183997817828;K6                     ;   18.1182
2978;TYC 2270-1222-1                    ;*  ;117.3967037288870 -27.8982565652508;~                      ;   17.7649
2979;HD 97101B                          ;PM*;198.3737569360005 +67.8009296739982;M2V                    ;   11.8828
2980;PM J00156+4735                     ;PM*;116.7024484062186 -14.8489791550485;~                      ;   11.495 
2981;TYC 3382-603-1                     ;*  ;164.4274565993048 +13.1993607740398;~                      ;  348.590 
2982;BD+48 1829                         ;PM*;168.7316420567305 +51.1926057221412;M1V                    ;   14.96  
2983;PM J23073-0415                     ;PM*;070.9840187812348 -56.2418331632728;M1                     ;   20.680 
2984;TYC 5383-675-1                     ;*  ;221.8784794082279 -05.4401300415676;~                      ;   17.070 
2985;PM J08104-1109                     ;PM*;232.2360956837839 +11.9353844446921;M0.5V                  ;   19.821 
2986;CD-26 3506                         ;** ;236.8365604751477 -11.5200313376045;M2                     ;   17.642 
2987;TYC 6871-112-1                     ;*  ;007.1191993960313 -11.6882377040817;~                      ;  602.011 
2988;TYC 6969-859-1                     ;*  ;020.0415334151156 -60.2864526159262;~                      ;   55.861 
2989;PM J07533-3326                     ;PM*;249.2901058027871 -03.0458627558164;M3                     ;   16.654 
2990;PM J10397-4430                     ;PM*;279.5614709054829 +12.3040889609077;M3                     ;   18.783 
2991;HD 20073B                          ;Er*;291.7752248626435 -39.5399882484067;K4V                    ;   57.048 
2992;TYC 9232-127-1                     ;*  ;301.6825042279096 -08.0927073800483;~                      ; 1201.430 
2993;L 267-78                           ;PM*;332.6231567758247 -04.4105182655315;~                      ;   18.787 
2994;BD+27 4120B                        ;PM*;078.8159495228492 -18.1407769522033;~                      ;   12.6223
2995;HD 230017A                         ;PM*;043.1101450689581 +04.2241116150741;M0V                    ;   18.718 
2996;CD-49 2340A                        ;PM*;258.9380606242140 -22.6449993927205;~                      ;   15.039 
2997;CD-49 2340B                        ;PM*;258.9386622378653 -22.6453606278257;~                      ;   15.029 
2998;ULAS J092906.75+040957.7           ;BD*;229.14845105 +36.63751112          ;T5.5                   ;   19.9   
2999;WISEP J131106.24+012252.4          ;BD*;314.13162043 +63.82506575          ;T9:                    ;   13.6   
3000;WISEP J222623.05+044003.9          ;BD*;069.59707879 -42.69657280          ;T8                     ;   13.8   
3001;WISEP J234446.25+103415.8          ;BD*;097.49164933 -48.97963795          ;T9                     ;   14.1   
3002;WISEP J174124.25+255319.5          ;BD*;050.11193843 +26.10220313          ;T9                     ;    5.8   
3003;WISE J014656.66+423410.0           ;BD*;133.70730229 -19.13794991          ;Y0                     ;   21.94  
3004;WISE J035000.32-565830.2           ;BD*;269.00730604 -46.67129925          ;Y1                     ;    5.92  
3005;WISE J035934.06-540154.6           ;BD*;264.30051903 -46.49598563          ;Y0                     ;   13.27  
3006;WISE J053516.80-750024.9           ;BD*;286.34877453 -31.03557113          ;Y1:+                   ;   12.58  
3007;WISE J071322.55-291751.9           ;BD*;241.54310692 -08.56627889          ;Y0                     ;    9.93  
3008;WISE J073444.02-715744.0           ;BD*;283.71981382 -22.44657834          ;Y0                     ;   14.79  
3009;WISE J222055.31-362817.4           ;BD*;007.01091442 -56.91451744          ;Y0                     ;   11.89  
3010;HD 188088B                         ;PM*;017.1734860461381 -23.9243302662530;M5                     ;   14.1456
3011;LP 738-14 B                        ;BD*;323.26878854 +46.88881978          ;T5.5                   ;   19     
3012;2MASS J16283855+2308241            ;BD*;040.94141792 +41.05180251          ;T7.0                   ;   13.3   
3013;WISE J064723.23-623235.5           ;BD*;272.54001872 -24.32258211          ;Y1                     ;   11.94  
3014;WISEA J082507.37+280548.2          ;BD*;195.17231450 +31.79090141          ;Y0.5                   ;    7.19  
3015;WISE J220905.73+271143.9           ;BD*;083.93859179 -23.12709724          ;Y0:                    ;    6.48  
3016;2MASS J00492826+0440575            ;BD*;122.00230120 -58.18553948          ;L9                     ;   19.2   
3017;WISE J121756.90+162640.8           ;BD*;265.23786537 +76.79753854          ;T9+Y0                  ;    7.1   
3018;WISE J171104.60+350036.8           ;BD*;058.33322230 +34.80004904          ;T8+T9.5                ;   18.5   
3019;WISE J081117.81-805141.3           ;BD*;293.54940691 -23.69910824          ;T9.5:                  ;    9     
3020;WISE J163940.83-684738.6           ;BD*;321.20426910 -14.48101739          ;Y0pec                  ;    4.39  
3021;WISE J210200.15-442919.5           ;BD*;356.20380967 -41.45204986          ;T9                     ;    9.5   
3022;WISE J104245.23-384238.3           ;BD*;277.08778178 +17.61843266          ;T8.5                   ;   16.3   
3023;WISEP J213456.73-713743.6          ;BD*;320.54618533 -38.04728491          ;T9pec                  ;   13.1   
3024;2MASS J20103539+0634367            ;PM*;048.2072883581643 -14.3052222504475;M8.5V                  ;   16.168 
